Protein_Id	GO:1990234	GO:1903561	GO:0005740	GO:0070013	GO:0005789
Q96BM9	0	1	0	0	0
O15127	0	1	0	0	0
Q92608	0	1	0	1	0
Q9BXP8	0	1	0	0	0
Q9GZQ3	0	0	0	1	0
Q49A26	0	0	0	1	0
Q15637	0	0	0	1	0
Q8N1Q8	0	0	0	1	0
Q13330	0	0	0	1	0
Q9NZM5	0	0	0	1	0
P47928	0	0	0	1	0
O15143	0	1	0	0	0
Q15650	0	0	0	1	0
Q6ZN17	0	0	0	1	0
O15294	1	0	0	1	0
Q96K80	0	0	0	1	0
Q13627	0	0	0	1	0
Q8WTR7	0	0	0	1	0
Q8N668	1	0	0	1	0
Q9NP50	0	0	0	1	0
Q86YB8	0	0	0	0	1
P48201	0	0	1	0	0
O15394	0	0	0	1	0
Q8IUX7	0	1	0	0	0
Q99436	0	0	0	1	0
O43918	0	0	0	1	0
Q96LC9	0	0	1	0	0
Q7Z7L7	1	0	0	0	0
P43378	0	0	0	1	0
P62861	0	0	0	1	0
Q9UJY5	0	0	0	1	0
Q99574	0	1	0	1	0
O60716	0	1	0	0	0
Q09FC8	0	0	0	1	0
Q9BR39	0	0	0	0	1
P05114	0	0	0	1	0
P29374	0	0	0	1	0
Q05195	0	0	0	1	0
Q96MA1	0	0	0	1	0
Q92922	0	0	0	1	0
P60660	0	1	0	0	0
Q9NP59	0	0	0	1	0
Q9UDW3	0	0	0	1	0
Q9BU64	0	0	0	1	0
Q8WXE1	0	0	0	1	0
P28161	0	1	0	0	0
Q08357	0	1	0	0	0
Q8TEC5	0	0	0	1	0
P16112	0	0	0	1	0
Q96T58	0	1	0	1	0
Q8N9F0	0	0	1	1	0
Q9NPJ8	0	0	0	1	0
Q9NXU5	0	1	0	0	0
Q13029	0	0	0	1	0
Q8WU17	0	0	0	0	1
Q9Y535	1	0	0	1	0
P40305	0	0	1	0	0
Q9Y4P3	0	0	0	0	1
Q14511	0	0	0	1	0
O15226	0	0	0	1	0
Q8N9N7	0	1	0	0	0
P08729	0	1	0	0	0
P01909	0	0	0	0	1
Q8TEY7	1	0	0	1	0
P00450	0	1	0	1	0
P19388	1	0	0	1	0
P15863	0	0	0	1	0
Q9Y2S2	0	1	0	0	0
Q92794	1	0	0	1	0
P50443	0	1	0	0	0
P60709	1	1	0	1	0
Q9BTT0	0	0	0	1	0
P09681	0	0	0	1	0
Q7Z7N9	0	0	0	1	0
Q9BV90	0	0	0	1	0
Q9UPM8	0	0	0	1	0
Q5SZK8	0	1	0	0	0
P62316	1	1	0	1	0
Q9NQG5	1	0	0	1	0
Q8WWB3	1	0	0	1	0
Q9Y3I0	0	0	0	1	1
Q9NUL7	0	0	0	1	0
Q9UKT9	0	0	0	1	0
P32320	0	0	0	1	0
P35354	0	0	0	1	1
Q8IXZ3	0	0	0	1	0
P57088	0	0	0	0	1
P10412	0	0	0	1	0
Q9UL63	1	0	0	0	0
Q8N159	0	0	0	1	0
Q16740	0	0	0	1	0
Q9NUJ1	0	0	0	1	0
Q13351	0	0	0	1	0
Q8NDV7	0	0	0	1	0
O00116	0	0	0	1	0
Q9Y6W5	0	1	0	0	0
P40429	0	0	0	1	0
Q9H5L6	0	0	0	1	0
P52952	0	0	0	1	0
Q71SY5	0	0	0	1	0
Q15800	0	0	0	0	1
Q9HDC5	0	0	0	1	1
Q9NQ33	0	0	0	1	0
Q6P1K2	0	0	0	1	0
P61289	0	0	0	1	0
Q9HAK2	0	0	0	1	0
Q9H816	0	0	0	1	0
P41182	0	0	0	1	0
Q13573	1	0	0	1	0
P38919	0	0	0	1	0
P26006	0	1	0	0	0
Q12849	0	0	0	1	0
Q6ZNE5	1	0	0	0	1
Q8N0T1	0	0	0	1	0
Q8IUH3	0	0	0	1	0
P27448	0	1	0	0	0
O75182	0	0	0	1	0
Q12968	0	0	0	1	0
O95487	0	0	0	0	1
O94905	0	0	0	0	1
Q9HAD4	1	0	0	0	0
Q9Y5Z9	0	0	0	0	1
Q96BY9	0	0	0	0	1
Q9H7Z3	0	0	0	1	0
Q9UN79	0	0	0	1	0
Q9BVK2	0	0	0	0	1
Q9UMS6	0	0	0	1	0
O15393	0	1	0	0	0
P17213	0	1	0	1	0
Q96QC0	0	0	0	1	0
P07199	0	0	0	1	0
Q8TF74	0	0	0	1	0
P49711	0	0	0	1	0
P54278	0	0	0	1	0
Q96S55	0	0	0	1	0
Q9UBC3	0	0	0	1	0
P78310	0	0	0	1	0
P30304	0	0	0	1	0
P16615	0	0	0	0	1
O43909	0	0	0	0	1
P13284	0	0	0	1	0
Q13823	0	0	0	1	0
Q99798	0	0	0	1	0
O15091	0	0	0	1	0
P40933	0	0	0	1	0
Q5H9L4	1	0	0	1	0
P51826	0	0	0	1	0
P39059	0	1	0	1	0
P51959	1	0	0	1	0
Q96C23	0	1	0	0	0
Q86WQ0	0	0	0	1	0
Q9NP77	0	0	0	1	0
O75426	1	0	0	0	0
Q99456	0	1	0	0	0
P00387	0	0	1	1	0
Q96SB8	1	0	0	1	0
P34059	0	1	0	1	0
P06870	0	1	0	0	0
Q9NZC4	0	0	0	1	0
P35869	0	0	0	1	0
P11940	0	1	0	0	0
Q9Y266	0	0	0	1	0
P48960	0	1	0	0	0
Q14112	0	1	0	0	0
Q8TAA5	0	0	1	1	0
P62826	0	1	0	1	0
Q7Z589	0	0	0	1	0
Q96MU7	0	0	0	1	0
O00148	0	0	0	1	0
Q15904	0	1	0	0	0
Q99967	0	0	0	1	0
Q9BW61	1	0	0	1	0
Q6PD62	1	0	0	1	0
Q9Y2N7	0	0	0	1	0
P22415	0	0	0	1	0
O95076	0	0	0	1	0
Q92523	0	0	1	0	0
P49715	0	0	0	1	0
Q6EMK4	0	1	0	0	0
O75027	0	0	1	0	0
Q14032	0	0	0	1	0
O43148	1	0	0	1	0
P82980	0	1	0	0	0
O00170	0	0	0	1	0
O00505	0	0	0	1	0
Q9NTX7	0	0	0	1	0
Q12794	0	1	0	1	0
Q6P1A2	0	0	0	0	1
P53801	0	1	0	1	0
Q07687	0	0	0	1	0
Q30154	0	1	0	0	0
P20338	0	1	0	0	0
Q9UNX4	0	0	0	1	0
Q9UHH9	0	0	0	1	0
Q9H4Z2	1	0	0	1	0
Q13705	1	0	0	0	0
P0CAP2	1	0	0	1	0
Q9NTJ3	0	0	0	1	0
Q13438	1	0	0	1	1
Q9Y222	0	0	0	1	0
P04156	0	1	0	0	0
Q9P2D0	0	0	0	1	0
P21731	0	0	0	1	0
Q96EH3	0	0	0	1	0
Q8WV22	1	0	0	1	0
Q9UIL8	0	0	0	1	0
P10515	0	0	0	1	0
P12110	0	1	0	1	0
P09234	0	0	0	1	0
Q8WWF5	0	0	0	0	1
Q9NQC3	0	0	0	0	1
Q8WY36	0	0	0	1	0
Q6P988	0	0	0	1	0
P32243	0	0	0	1	0
Q8IXQ6	0	0	0	1	0
Q9Y678	0	0	0	0	1
Q16676	0	0	0	1	0
P27338	0	0	1	0	0
O15239	0	0	1	0	0
Q8WUW1	0	1	0	0	0
P31040	0	0	1	1	0
Q9UHB7	0	0	0	1	0
Q9UHB9	0	0	0	1	0
Q8IWL2	0	0	0	0	1
Q8N5Y2	1	0	0	1	0
Q8IWA0	0	0	0	1	0
Q14011	0	0	0	1	0
O60479	0	0	0	1	0
Q13393	0	0	0	0	1
P0C7T5	0	0	0	1	0
Q6P4H8	0	0	1	0	0
Q92935	0	0	0	0	1
Q99880	0	1	0	1	0
P16152	0	1	0	0	0
Q99685	0	0	0	1	1
Q9H0H0	0	0	0	1	0
P35610	0	0	0	0	1
Q9Y3D9	0	0	1	0	0
P49913	0	1	0	1	0
Q8NDY6	0	0	0	1	0
P50213	0	0	0	1	0
O14776	0	0	0	1	0
Q9UL25	0	1	0	0	0
Q9UBR4	0	0	0	1	0
O14595	0	0	0	1	0
Q8N122	0	0	0	1	0
Q9BWX5	0	0	0	1	0
P62136	0	1	0	1	0
Q68CZ1	0	0	0	1	0
O75817	0	0	0	1	0
Q9UL49	0	0	0	1	0
Q6ZSB9	0	0	0	1	0
Q7Z3Q1	0	1	0	0	0
Q8N9B5	0	0	0	1	0
P25440	0	0	0	1	0
O15347	0	0	0	1	0
Q8WYB5	1	0	0	1	0
O43681	0	1	0	1	1
Q13422	0	0	0	1	0
P21439	0	1	0	1	0
Q01814	0	1	0	0	0
P07339	0	1	0	1	0
P51809	0	1	0	0	1
P17947	0	0	0	1	0
Q9UJV3	0	1	0	0	0
Q02928	0	0	0	0	1
P49841	0	0	0	1	0
P20265	0	0	0	1	0
Q86XP3	0	0	0	1	0
Q9UKX3	0	1	0	0	0
P39687	0	0	0	1	0
Q9BV38	0	0	0	1	0
Q96NN9	0	0	1	0	0
Q9P289	0	1	0	0	0
P34931	0	0	0	1	0
P02787	0	1	0	1	0
Q9H987	0	0	0	1	0
Q02252	0	0	0	1	0
O14880	0	0	0	0	1
Q9H6Q3	1	0	0	1	0
P16083	0	1	0	1	0
P60174	0	1	0	0	0
O00287	0	0	0	1	0
Q13950	0	0	0	1	0
Q15418	0	0	0	1	0
P05423	1	0	0	1	0
P09912	0	0	1	0	0
Q8IV08	0	1	0	0	1
Q8WXF7	0	0	0	0	1
Q14181	1	0	0	1	0
P31271	0	0	0	1	0
O43156	0	0	0	1	0
P25786	0	1	0	1	0
Q92791	0	0	0	1	0
Q86VP1	0	1	0	0	0
O14948	0	0	0	1	0
Q15652	0	0	0	1	0
Q96B26	0	0	0	1	0
P06865	0	1	0	1	0
Q9UNN8	0	1	0	0	0
O15455	0	0	0	0	1
Q9NP85	0	1	0	0	0
Q9NP62	0	0	0	1	0
Q96FM1	0	0	0	0	1
Q8IYW5	1	0	0	1	0
Q8N335	0	1	0	0	0
A7E2V4	1	0	0	0	0
Q8TC71	0	0	1	0	0
P53667	0	0	0	1	0
O95237	0	0	0	0	1
O15066	0	1	0	0	0
Q12789	0	0	0	1	0
Q9UGN5	0	0	0	1	0
O43236	0	0	1	1	0
Q15025	0	0	0	1	0
O00115	0	1	0	0	0
P63172	0	0	0	1	0
Q9UM13	1	0	0	1	0
Q8HWS3	0	0	0	1	0
Q53G59	1	0	0	0	0
Q9Y5U9	0	0	0	0	1
P37802	0	1	0	0	0
P62266	0	0	0	1	0
Q96LU5	0	0	1	0	0
O75063	0	0	0	1	0
P50895	0	1	0	0	0
P60228	0	1	0	1	0
P07476	0	1	0	1	0
Q2NL82	0	0	0	1	0
Q9NS86	0	0	0	1	0
O43490	0	1	0	0	0
Q2UY09	0	0	0	1	0
P00915	0	1	0	0	0
A6NDU8	0	0	0	1	0
P85037	0	0	0	1	0
O94953	1	0	0	1	0
Q9C0C7	0	0	1	0	0
Q9UK59	0	0	0	1	0
Q8WWA0	0	1	0	0	0
P35813	0	0	0	1	0
P09172	0	0	0	1	0
P32942	0	1	0	0	0
Q69YN4	1	0	0	1	0
O43511	0	1	0	0	0
Q08431	0	1	0	1	0
P04279	0	1	0	0	0
Q9BXF3	0	0	0	1	0
Q92879	0	0	0	1	0
O43823	0	0	0	1	0
O75528	1	0	0	1	0
Q9P0W2	0	0	0	1	0
Q9NP80	0	0	0	0	1
Q9HBM6	1	0	0	1	0
Q15020	0	0	0	1	0
Q9UQL6	0	0	0	1	0
P55197	0	0	0	1	0
P29122	0	0	0	1	0
Q13207	0	0	0	1	0
O95299	0	0	1	0	0
P40425	0	0	0	1	0
P04746	0	1	0	0	0
Q99497	0	1	0	1	0
P52758	0	1	0	1	0
P55916	0	0	1	0	0
Q9H2X8	0	0	1	0	0
Q96PM5	1	0	0	1	0
Q9Y6R1	0	1	0	0	0
Q8WTP8	0	0	0	1	0
Q8N8Y2	0	1	0	0	0
Q70CQ1	0	0	0	1	0
Q9BSF8	0	0	0	1	0
P29120	0	0	0	1	0
Q03923	0	0	0	1	0
P17482	0	0	0	1	0
Q13443	0	1	0	0	0
P35625	0	0	0	1	0
Q8IY81	0	0	0	1	0
Q9NZJ0	1	0	0	1	0
Q14393	0	1	0	1	0
Q92900	0	0	0	1	0
Q9BVA6	0	0	0	0	1
P24386	1	0	0	0	0
Q9UBU9	0	0	0	1	0
Q96G25	0	0	0	1	0
Q13363	0	0	0	1	0
Q7Z404	0	1	0	0	0
P49761	0	0	0	1	0
O43683	0	0	0	1	0
O95243	0	0	0	1	0
P30305	0	0	0	1	0
Q969F0	0	0	1	0	0
O14717	0	0	0	1	0
Q9NPI8	0	0	0	1	0
Q9NYP9	0	0	0	1	0
P33121	0	0	1	0	1
P63000	0	1	0	0	1
Q9NX24	0	0	0	1	0
Q9BZS1	0	0	0	1	0
P08758	0	1	0	0	0
Q13554	0	0	0	1	0
Q8NEZ4	1	0	0	1	0
Q6PI26	0	0	0	1	0
O95198	1	0	0	0	0
P11441	0	0	0	1	0
Q13562	0	0	0	1	0
P78367	0	0	0	1	0
Q15181	0	1	0	0	0
P18847	0	0	0	1	0
P36639	0	0	0	1	0
Q9NR19	0	0	0	1	0
Q8IV53	0	0	0	1	0
Q15435	0	1	0	0	0
Q9UHQ4	0	0	0	0	1
Q8NCG7	0	0	0	1	0
Q7KZI7	0	0	0	1	0
Q56NI9	0	0	0	1	0
Q9BUF7	0	1	0	0	0
Q16719	0	0	0	1	0
P00558	0	1	0	0	0
O43692	0	1	0	0	0
P15586	0	1	0	1	0
Q92620	0	0	0	1	0
O60636	0	0	0	1	0
Q8IYS1	0	0	0	1	0
Q14160	0	1	0	1	0
Q6QHF9	0	0	0	1	0
A6NHR9	0	0	0	1	0
Q9ULX6	0	0	0	1	0
Q6ZN04	0	0	0	1	0
Q13574	0	0	0	1	0
Q9NPA0	0	0	0	0	1
Q8IVS2	0	0	0	1	0
O95866	0	0	0	1	0
Q9C056	0	0	0	1	0
O60336	0	0	0	1	0
Q15911	0	0	0	1	0
O14965	0	0	0	1	0
Q9H0E7	0	0	0	1	0
P28360	0	0	0	1	0
Q9Y3B7	0	0	1	1	0
Q9Y4A5	1	0	0	1	0
Q02383	0	1	0	0	0
P42224	0	0	0	1	0
P49959	0	0	0	1	0
O15145	0	1	0	0	0
Q6PJ69	0	0	0	1	0
P00451	0	0	0	1	0
Q9BZ23	0	0	1	1	0
Q96LR9	0	0	0	1	0
Q9H0E9	1	0	0	1	0
P02649	0	1	0	1	0
Q9UBX1	0	1	0	1	0
Q9P032	0	0	1	0	0
P49675	0	0	1	1	0
P33151	0	0	0	1	0
Q9H1C7	0	1	0	0	0
Q9NS69	0	0	1	0	0
Q8N387	0	0	0	1	0
O60942	0	0	0	1	0
Q96PK6	0	0	0	1	0
Q9UNA0	0	0	0	1	0
Q709C8	0	1	1	0	0
Q96SB3	0	0	0	1	0
O60243	0	0	0	1	0
P82932	0	0	1	1	0
Q9NWT1	0	0	0	1	0
Q969S9	0	0	0	1	0
Q9HAU0	0	0	0	1	0
P43353	0	1	0	0	0
Q9NS15	0	1	0	0	0
Q14766	0	0	0	1	0
P01308	0	0	0	1	0
O95255	0	0	0	1	0
P61626	0	1	0	1	0
Q9Y6H5	0	0	0	1	0
P51688	0	1	0	1	0
Q92882	0	0	0	1	0
Q9NX20	0	0	1	1	0
P42768	0	1	0	0	0
P43307	0	0	0	0	1
Q14183	0	0	0	1	0
O15270	1	0	0	0	1
Q9NQ94	0	0	0	1	0
O60888	0	1	0	0	0
Q06945	0	0	0	1	0
P27449	0	1	0	0	0
Q96EP5	0	0	0	1	0
Q92820	0	1	0	1	0
P62750	0	1	0	1	0
P46199	0	0	0	1	0
Q9UJP4	1	0	0	0	0
P11509	0	0	0	0	1
Q9NQU5	0	0	0	1	0
O15067	0	1	0	0	0
Q92530	0	0	0	1	0
Q9UBZ9	0	0	0	1	0
O75618	0	0	0	1	0
Q05823	0	0	0	1	0
Q8NG66	0	0	0	1	0
Q14258	0	0	0	1	0
Q8NF37	0	0	0	0	1
Q8NFJ8	0	0	0	1	0
Q96PL1	0	0	0	1	0
Q9Y473	0	0	0	1	0
Q9H4L4	1	0	0	1	0
Q9UPT9	1	0	0	1	0
P13671	0	1	0	0	0
Q7L592	0	0	0	1	0
P06400	1	0	0	1	0
Q9UQ90	0	0	1	0	0
Q15738	0	0	0	0	1
Q9HC36	0	0	0	1	0
Q9UQR1	0	0	0	1	0
Q13415	0	0	0	1	0
Q8WXG1	0	0	1	1	1
P34897	0	1	1	1	0
P28069	0	0	0	1	0
Q9HB40	0	1	0	0	0
P54819	0	1	1	1	0
Q13591	0	1	0	0	0
P26440	0	0	0	1	0
Q9NWU2	1	0	0	1	0
Q9UKY4	0	0	0	0	1
O00167	0	0	0	1	0
P20020	0	1	0	1	0
Q9UJA3	0	0	0	1	0
Q9BYG5	0	1	0	0	0
Q8WUQ7	0	0	0	1	0
Q9H7B2	0	0	0	1	0
Q06609	0	0	0	1	0
Q9Y397	1	0	0	0	0
Q96EU7	0	1	0	0	0
Q9H299	0	1	0	1	0
P11021	0	1	0	1	1
Q9H974	0	0	1	0	0
Q8WXB4	0	0	0	1	0
O14521	0	0	1	0	0
Q8N5D0	0	0	0	1	0
P27695	0	0	0	1	0
Q6ZMZ0	1	0	0	0	0
Q6NZY4	0	0	0	1	0
P01019	0	1	0	0	0
P50914	0	1	0	0	0
Q9UKX7	0	0	0	1	0
Q92845	0	0	0	1	0
A1E959	0	0	0	1	0
Q99966	0	0	0	1	0
Q96Q27	1	0	0	0	0
Q9UNM6	0	0	0	1	0
P49590	0	0	0	1	0
Q4U2R8	0	1	0	0	0
P02775	0	0	0	1	0
O76061	0	0	0	1	0
Q9UBI1	0	0	0	1	0
O75529	1	0	0	1	0
Q8IXT2	0	0	0	1	0
Q9BRA2	0	1	0	0	0
P51690	0	1	0	1	0
P29972	0	1	0	0	0
Q9UK96	1	0	0	0	0
P68366	0	1	0	0	0
Q96KQ7	0	0	0	1	0
Q99848	0	0	0	1	0
O60907	0	0	0	1	0
P05089	0	0	0	1	0
P18858	0	0	0	1	0
O43609	0	0	0	1	0
Q6VMQ6	0	0	0	1	0
Q01658	1	0	0	1	0
Q9H079	0	0	0	1	0
Q96CW1	0	1	0	0	0
P24278	0	0	0	1	0
P48728	0	0	0	1	0
Q9BUT1	0	1	0	0	0
O75132	0	0	0	1	0
Q70IA6	0	0	0	1	0
Q969U6	1	0	0	0	0
Q14565	0	0	0	1	0
P14060	0	0	1	1	1
Q86T26	0	1	0	0	0
Q6QHK4	0	0	0	1	0
Q9BXS0	0	0	0	1	0
P12004	0	1	0	1	0
Q13061	0	0	0	1	1
Q9NXG0	0	1	0	1	0
P10827	0	0	0	1	0
Q6GTS8	0	1	0	0	0
P61353	0	1	0	0	1
P60510	0	0	0	1	0
Q8IWW8	0	0	0	1	0
Q9H9P8	0	0	1	0	0
Q9HAV0	0	1	0	0	0
Q66K74	0	0	0	1	0
P35638	0	0	0	1	0
P00747	0	1	0	1	0
O43175	0	1	0	0	0
Q96P11	0	0	0	1	0
O94964	0	1	0	0	0
O75695	0	1	0	1	0
Q01826	0	0	0	1	0
Q9HAJ7	0	0	0	1	0
Q96PV7	0	0	0	1	0
Q8N9L9	0	0	0	1	0
O95470	0	0	0	0	1
O96008	0	0	1	0	0
P05230	0	0	0	1	0
Q92604	0	0	0	0	1
Q96EY9	0	0	0	1	0
O94993	0	0	0	1	0
P51687	0	0	0	1	0
Q9Y2Q3	0	1	0	1	0
P61421	0	1	0	0	0
O75223	0	1	0	0	0
O00462	0	0	0	1	0
P78316	0	0	0	1	0
Q6NT76	0	0	0	1	0
Q9NPG3	0	0	0	1	0
Q969T9	0	0	0	1	0
Q92535	1	0	0	0	1
Q9UNE7	1	0	0	1	0
P80404	1	0	0	1	0
Q92917	0	0	0	1	0
Q9HAP2	0	0	0	1	0
Q14980	0	1	0	1	0
P19784	0	0	0	1	0
Q7LBC6	0	0	0	1	0
Q8WXK4	1	0	0	0	0
Q9UBX0	0	0	0	1	0
Q5H9I0	0	0	0	1	0
O75494	0	0	0	1	0
P22891	0	1	0	1	0
P78329	0	0	0	0	1
Q9Y263	0	1	0	0	0
Q6P2C0	0	0	1	0	0
Q5H8A4	0	0	0	0	1
Q86TL0	0	0	0	1	0
Q96F07	0	1	0	0	0
Q8N6G6	0	0	0	1	0
Q9NQ11	0	0	0	1	0
O60869	0	0	0	1	0
O60783	0	0	1	1	0
Q13404	1	1	0	1	0
P35398	0	0	0	1	0
Q14802	0	1	0	0	0
P06681	0	1	0	0	0
Q9NVJ2	0	1	0	0	0
P82650	0	0	1	1	0
P11413	0	1	0	0	0
P49207	0	1	0	0	0
Q9BRP8	0	0	0	1	0
P24468	0	0	0	1	0
Q15389	0	1	0	0	0
P08621	0	0	0	1	0
P13051	0	0	0	1	0
Q99571	0	1	0	0	0
P0C0L4	0	1	0	1	0
Q5GJ75	0	0	0	1	0
O95363	0	0	0	1	0
O43852	0	0	0	1	0
Q15750	0	0	0	1	0
Q9BYN8	0	0	1	1	0
Q53FZ2	0	0	0	1	0
Q5TDH0	0	0	0	1	0
Q13113	0	1	0	0	0
Q8N1E6	1	0	0	0	0
O00541	0	0	0	1	0
Q96HR3	0	0	0	1	0
P01889	0	1	0	0	0
O00444	0	0	0	1	0
Q5VT52	1	0	0	1	0
P27487	0	1	0	0	0
Q15031	0	0	0	1	0
O43251	0	0	0	1	0
O15357	0	0	0	1	0
P32119	0	1	0	0	0
Q9UMX1	0	0	0	1	0
Q6P1M0	0	0	0	0	1
Q9H6S3	0	1	0	0	0
P33993	0	0	0	1	0
Q15326	0	0	0	1	0
Q8WX92	0	0	0	1	0
Q9UHC1	0	0	0	1	0
Q8TBM8	0	0	0	0	1
Q15008	0	0	0	1	0
Q5JU69	0	0	0	1	0
A1L3X0	0	0	0	0	1
Q96C03	0	0	1	0	0
Q96PN7	0	0	0	1	0
Q9P0J7	0	0	0	1	0
Q9NWW7	0	0	0	1	0
Q9NVI1	0	0	0	1	0
Q8IUM7	0	0	0	1	0
Q15915	0	0	0	1	0
Q8IXH7	0	0	0	1	0
P12524	0	0	0	1	0
Q9H8V3	0	0	0	1	0
Q16762	0	0	0	1	0
Q9UBS8	1	0	0	0	0
O14641	0	0	0	1	0
O43741	1	0	0	1	0
Q9UGL1	1	0	0	1	0
P27815	0	0	0	1	0
P27216	0	1	0	1	0
Q9Y6H1	0	0	1	1	0
P24855	0	1	0	0	0
Q6DN90	0	0	0	1	0
Q7Z5Q5	0	0	0	1	0
Q14549	0	0	0	1	0
Q06278	0	1	0	0	0
Q9H0X6	0	0	0	1	0
Q8N7H5	1	0	0	1	0
Q15910	1	0	0	1	0
P07333	0	0	0	1	0
Q15067	0	0	0	1	0
P08559	0	0	0	1	0
Q5EB52	0	1	0	0	0
P07288	0	1	0	0	0
Q9Y3B8	0	0	0	1	0
Q9NUQ9	0	1	0	1	0
Q96PU4	0	0	0	1	0
P10606	0	0	1	0	0
Q96QE5	0	0	0	1	0
Q9NYY8	0	0	0	1	0
Q5UIP0	0	0	0	1	0
P26678	0	0	0	0	1
Q8TEH3	0	0	0	1	0
Q15019	0	1	0	1	0
Q02078	0	0	0	1	0
Q9BYC5	0	1	0	0	0
Q6UVY6	0	0	0	0	1
O75173	0	0	0	1	0
Q8TB61	0	0	0	0	1
Q9NXX6	1	0	0	1	0
Q8TBG4	0	0	0	1	0
Q9BRT2	0	0	1	1	0
P62899	0	1	0	0	0
Q7Z5G4	1	1	0	1	0
O00165	0	0	1	1	0
Q6DKK2	0	0	1	0	0
Q9Y3A2	0	0	0	1	0
Q8IV48	0	0	0	1	0
Q8NDF8	0	0	0	1	0
O15205	0	0	0	1	0
P19793	0	0	0	1	0
Q14995	0	0	0	1	0
Q9UKU0	0	0	0	0	1
O95067	1	0	0	0	0
Q13185	0	0	0	1	0
O15392	0	0	0	1	0
P43005	0	1	0	0	0
Q99990	0	0	0	1	0
Q8N2K0	0	0	0	0	1
Q86Y01	0	0	0	1	0
P55160	0	1	0	0	0
Q9HD36	0	0	1	0	0
Q7Z2Z1	0	0	0	1	0
Q9HCE9	0	0	0	1	0
Q4VC44	0	0	0	1	0
Q8IYJ1	0	1	0	0	0
Q9NSA0	0	1	0	0	0
P27352	0	0	0	1	0
Q86X29	0	1	0	0	0
Q9BQI6	0	0	0	1	0
P04264	0	1	0	1	0
Q16763	1	0	0	1	0
Q9P0M6	0	1	0	1	0
P32780	1	0	0	1	0
P22735	0	1	0	0	0
Q8IU60	0	0	0	1	0
Q13765	0	1	0	0	0
Q9NRE2	0	0	0	1	0
Q8N987	0	0	0	1	0
Q8N474	0	1	0	0	0
P28908	0	1	0	0	0
Q9NSI6	0	0	0	1	0
Q9BYD2	0	0	1	1	0
Q5VXU9	0	0	0	1	0
P35611	0	0	0	1	0
O00443	1	1	0	1	0
Q9NZI6	0	0	0	1	0
P29508	0	1	0	1	0
P52564	0	0	0	1	0
P22736	0	0	0	1	0
Q13151	0	0	0	1	0
O95833	0	1	0	1	0
P39748	0	0	0	1	0
Q8N5F7	0	0	0	1	0
O75323	0	0	1	0	0
O60519	0	0	0	1	0
P17936	0	0	0	1	0
Q99590	0	0	0	1	0
Q86T96	0	0	0	0	1
Q8IVL1	0	0	0	1	0
Q99442	0	0	0	0	1
O75461	1	0	0	1	0
O15230	0	1	0	0	0
Q8N4Q1	0	0	1	1	0
Q9Y253	0	0	0	1	0
Q9NX62	0	0	0	1	0
O75934	0	0	0	1	0
Q6PJ21	1	0	0	0	0
P67809	0	1	0	1	0
Q66K89	0	0	0	1	0
P49789	0	0	0	1	0
Q16798	0	0	0	1	0
Q8NCT1	0	1	0	0	0
Q96JF6	0	0	0	1	0
Q9BXB4	0	0	0	1	0
O00622	0	0	0	1	0
P17010	0	0	0	1	0
O00267	0	0	0	1	0
Q6UUV9	0	0	0	1	0
P19397	0	1	0	0	0
Q5H9M0	0	1	0	0	0
Q00534	1	0	0	1	0
Q8NFM7	0	0	0	1	0
O95741	0	1	0	0	0
P60866	0	1	0	1	0
O43829	0	0	0	1	0
Q86UP3	0	0	0	1	0
Q8IU68	0	1	0	0	0
Q8NBI6	0	0	0	0	1
P41238	0	0	0	1	0
P48023	0	1	0	0	0
Q9UBX7	0	1	0	0	0
Q9NWB6	0	0	0	1	0
O75603	0	0	0	1	0
P17174	0	1	0	1	0
Q9NQR9	0	0	0	0	1
Q8IUR6	0	0	0	1	0
Q9UJ96	0	1	0	0	0
Q9H9A7	0	0	0	1	0
Q9NQW7	0	1	0	0	0
Q8N307	0	0	0	1	0
Q9H6R0	0	0	0	1	0
P37275	0	0	0	1	0
O43402	0	0	0	0	1
Q9H0U3	1	0	0	0	1
Q14517	0	1	0	0	0
Q9NZR4	0	0	0	1	0
Q86YV0	0	1	0	0	0
P02675	0	1	0	1	0
Q8N8V4	0	0	0	0	1
Q9H814	0	0	0	1	0
P41439	0	0	0	1	0
O60234	0	0	0	1	0
Q9NPJ6	0	0	0	1	0
Q9ULC5	0	0	0	1	0
O95049	0	0	0	1	0
Q99795	0	1	0	0	0
O60658	0	1	0	0	0
Q687X5	0	1	0	1	0
A0FGR9	0	0	0	0	1
Q9NQV7	0	0	0	1	0
P35226	1	0	0	1	0
Q9Y5Y5	0	0	0	0	1
P37198	0	0	0	1	0
O60356	0	0	0	1	0
Q9GZU7	0	1	0	1	0
Q9NSK7	0	0	1	0	0
P05231	0	0	0	1	0
P07711	0	1	0	1	0
Q96SN8	0	1	0	0	0
P35080	0	1	0	0	0
Q96FC9	0	1	0	1	0
Q92539	0	0	0	0	1
Q9Y468	0	0	0	1	0
Q16270	0	1	0	1	0
Q15024	0	0	0	1	0
O95239	0	0	0	1	0
Q9UBW8	0	0	0	1	0
P62829	0	1	0	1	0
Q03181	0	0	0	1	0
P08842	0	0	0	1	1
Q92585	0	0	0	1	0
Q96TA1	0	1	0	1	0
Q14651	0	1	0	0	0
Q8N0X7	0	0	1	0	0
