Protein_Id	GO:0031981	GO:0000228	GO:0070062	GO:0015630	GO:0005768
Q9UJP4	0	0	0	1	0
P11509	0	0	0	1	0
Q9NQU5	1	0	0	0	0
O15067	0	0	1	0	0
Q9NVX0	0	0	0	1	0
Q9UBZ9	1	0	0	0	0
Q92530	1	0	0	0	0
O75618	1	0	0	0	0
Q8NG66	1	0	0	1	0
Q14258	1	0	0	0	0
P10966	0	0	0	0	1
Q9NVR7	0	0	0	1	0
Q8NFJ8	1	1	0	0	0
Q9Y473	1	0	0	0	0
Q9H4L4	1	0	0	0	0
Q9UPT9	1	0	0	0	0
P13671	0	0	1	0	0
Q9NY65	0	0	0	1	0
P06400	1	1	0	0	0
Q13415	1	1	0	0	0
Q9UQR1	1	0	0	0	0
Q8WXG1	1	0	0	0	0
Q8TC05	0	0	0	1	0
P34897	0	0	1	1	0
Q99706	0	0	0	0	1
P28069	1	1	0	0	0
Q9HB40	0	0	1	0	0
P54819	0	0	1	0	0
Q08AG7	0	0	0	1	0
Q9NZ09	0	0	0	0	1
Q13591	0	0	1	0	0
Q9NWU2	1	0	0	0	0
P40818	0	0	0	0	1
O00167	1	0	0	0	0
P20020	1	0	1	0	0
Q9UJA3	1	0	0	0	0
Q9H7B2	1	0	0	0	0
Q8WUQ7	1	0	0	0	0
Q9BYG5	0	0	1	0	0
Q06609	1	1	0	0	0
Q96EU7	0	0	1	0	0
Q9H299	1	0	1	0	0
P11021	0	0	1	0	0
Q8WXB4	1	0	0	0	0
P30622	0	0	0	1	1
Q8N5D0	1	0	0	0	0
P27695	1	1	0	1	0
Q6NZY4	1	0	0	0	0
P01019	0	0	1	0	0
P50914	0	0	1	0	0
Q9UKX7	1	0	0	0	0
Q92845	1	1	0	1	0
A1E959	1	0	0	1	0
Q99966	1	0	0	0	0
Q9UNM6	1	0	0	0	0
Q4U2R8	0	0	1	0	0
Q96NW4	0	0	0	0	1
O75529	1	0	0	0	0
Q8IXT2	1	1	0	0	0
Q9BRA2	0	0	1	0	0
P51690	0	0	1	0	0
P29972	0	0	1	0	0
P68366	0	0	1	1	0
Q8TAM2	0	0	0	1	0
Q96KQ7	1	1	0	0	0
Q99848	1	0	0	0	0
O60907	1	0	0	1	0
P18858	1	0	0	0	0
O43609	1	0	0	0	0
Q6VMQ6	1	0	0	0	0
O00463	0	0	0	1	0
Q01658	1	0	0	0	0
Q9H079	1	0	0	1	0
Q96CW1	0	0	1	0	1
Q9BY43	0	0	0	0	1
P24278	1	0	0	0	0
Q9H6B4	0	0	0	1	0
P48728	1	0	0	0	0
Q9BUT1	0	0	1	0	0
O75132	1	1	0	0	0
Q70IA6	1	0	0	0	0
Q14565	1	1	0	0	0
Q14141	0	0	0	1	0
P14060	1	0	0	0	0
Q6QHK4	1	1	0	0	0
Q86T26	0	0	1	0	0
Q96KV7	0	0	0	1	0
P12004	1	1	1	1	0
Q9NPJ1	0	0	0	1	0
O94973	0	0	0	0	1
Q9NXG0	1	0	1	1	0
P10827	1	1	0	0	0
Q13099	0	0	0	1	0
Q6GTS8	0	0	1	0	0
P61353	0	0	1	0	0
P60510	1	0	0	0	0
O14576	0	0	0	1	1
Q9HAV0	0	0	1	0	0
Q66K74	1	0	0	1	0
P35638	1	1	0	0	0
P00747	0	0	1	0	0
Q96P11	1	0	0	0	0
O43175	0	0	1	0	0
Q01826	1	1	0	0	0
O75695	1	0	1	1	0
O94964	0	0	1	0	0
Q9HAJ7	1	0	0	0	0
Q96PV7	1	0	0	0	0
P05230	1	0	0	0	0
Q8IZT6	0	0	0	1	0
Q96EY9	1	0	0	0	0
O94993	1	1	0	0	0
Q9Y2Q3	0	0	1	0	0
P61421	0	0	1	1	1
O75223	0	0	1	0	0
P78316	1	0	0	0	0
Q8IYX3	0	0	0	1	0
Q6NT76	1	1	0	1	0
Q9BTW9	0	0	0	1	0
Q9NPG3	1	0	0	0	0
Q969T9	1	1	0	0	0
Q9UNE7	1	0	0	0	0
Q92917	1	0	0	0	0
Q96IK1	0	0	0	1	0
Q9HAP2	1	1	0	0	0
P19784	1	0	0	0	0
Q14980	1	0	1	1	0
Q7LBC6	1	0	0	0	0
Q9UBX0	1	1	0	0	0
O75494	1	0	0	0	0
Q5H9I0	1	1	0	0	0
P22891	0	0	1	0	0
Q01968	0	0	0	0	1
Q9Y263	0	0	1	0	0
Q86TL0	1	0	0	0	0
Q96F07	0	0	1	0	0
Q9NQ11	0	0	0	0	1
Q9P260	0	0	0	0	1
O60869	1	0	0	0	0
Q13404	1	0	1	0	0
P35398	1	1	0	0	0
Q14802	0	0	1	0	0
P06681	0	0	1	0	0
Q9NVJ2	0	0	1	1	0
P11413	0	0	1	1	0
Q9BRP8	1	0	0	0	0
P49207	0	0	1	0	0
P24468	1	0	0	0	0
P04626	0	0	0	0	1
Q15389	0	0	1	0	0
P08621	1	0	0	0	0
P13051	1	0	0	0	0
Q99571	0	0	1	0	0
P0C0L4	0	0	1	0	0
Q5GJ75	1	0	0	0	0
Q15750	1	0	0	0	1
Q9BYN8	1	0	0	0	0
Q5TDH0	1	0	0	0	0
Q13113	0	0	1	0	0
O00541	1	0	0	0	0
Q96HR3	1	0	0	0	0
P01889	0	0	1	0	0
O00444	1	0	0	1	0
Q5VT52	1	0	0	0	0
P27487	0	0	1	0	0
Q9P0N9	0	0	0	1	0
O43251	1	0	0	0	0
Q9H4H8	0	0	0	1	0
O15357	1	0	0	0	0
P32119	0	0	1	0	0
Q9UMX1	1	0	0	0	0
Q9H6S3	0	0	1	0	0
P33993	1	1	0	0	0
Q15326	1	0	0	0	0
Q8WX92	1	0	0	0	0
Q9UHC1	1	0	0	0	0
Q15008	1	0	0	0	0
O60347	0	0	0	0	1
Q96PN7	1	0	0	0	0
Q99836	0	0	0	0	1
Q9NWW7	1	0	0	0	0
Q9NVI1	1	0	0	0	0
Q8IUM7	1	1	0	0	0
Q15915	1	0	0	0	0
Q8IXH7	1	0	0	0	0
P12524	1	1	0	0	0
Q9H8V3	1	0	0	1	0
O14641	1	0	0	0	0
O43741	1	0	0	0	0
Q9UGL1	1	0	0	0	0
P27815	1	0	0	0	0
P27216	1	0	1	0	0
P24855	0	0	1	0	0
Q6DN90	1	0	0	0	0
Q7Z5Q5	1	0	0	0	0
O95816	0	0	0	1	0
Q9BTU6	0	0	0	0	1
Q14549	1	1	0	0	0
Q06278	0	0	1	0	0
Q9H0X6	1	0	0	0	0
Q8N7H5	1	0	0	0	0
Q15910	1	1	0	0	0
P07333	1	0	0	0	0
P08559	1	0	0	0	0
Q5EB52	0	0	1	0	0
Q6F5E8	0	0	0	0	1
P07288	0	0	1	0	0
Q8NBW4	0	0	0	0	1
Q9Y3B8	1	0	0	0	0
Q9NUQ9	0	0	1	0	0
Q96PU4	1	1	0	0	0
Q7Z460	0	0	0	1	0
Q9NYY8	1	0	0	0	0
Q5UIP0	1	1	0	1	0
Q8TEH3	1	0	0	0	0
Q15019	1	0	1	1	0
Q02078	1	1	0	0	0
Q9BYC5	0	0	1	0	0
O75173	1	0	0	0	0
Q9NXX6	1	0	0	0	0
Q9BRT2	1	0	0	0	0
P62899	0	0	1	0	0
Q7Z5G4	0	0	1	0	0
Q6DKK2	0	0	0	1	0
Q9Y3A2	1	0	0	0	0
Q8IV48	1	0	0	0	0
Q8NDF8	1	0	0	0	0
P06241	0	0	0	0	1
O15205	1	0	0	0	0
O75581	0	0	0	0	1
P19793	1	1	0	0	0
Q14995	1	1	0	0	0
O95067	0	0	0	1	0
Q13185	1	1	0	1	0
O15392	1	1	0	1	0
Q99990	1	0	0	0	0
P43005	0	0	1	0	0
Q86Y01	1	0	0	0	0
Q7Z2Z1	1	0	0	0	0
P55160	0	0	1	0	0
Q4VC44	1	0	0	0	0
Q8IYJ1	0	0	1	0	0
Q9NSA0	0	0	1	0	0
P27352	0	0	0	0	1
Q86X29	0	0	1	0	0
Q9BQI6	1	0	0	1	0
P51787	0	0	0	0	1
P04264	0	0	1	0	0
Q16763	1	0	0	0	0
Q9P0M6	1	1	1	0	0
Q9H0I2	0	0	0	1	0
P32780	1	0	0	0	0
P22735	0	0	1	0	0
Q8IU60	1	0	0	0	0
Q9NRE2	1	1	0	0	0
Q13765	0	0	1	0	0
Q8N987	1	0	0	0	0
Q9NSI6	1	0	0	0	0
Q8N474	0	0	1	0	0
P28908	0	0	1	0	0
Q5VXU9	1	1	0	0	0
P35611	1	0	0	0	0
O00443	1	0	1	0	0
Q9NZI6	1	1	0	0	0
P29508	0	0	1	0	0
P52564	1	0	0	0	0
P22736	1	1	0	0	0
Q13151	1	0	0	0	0
O95833	1	0	1	0	0
Q9Y2K6	0	0	0	1	0
P39748	1	1	0	0	0
Q8N5F7	1	0	0	0	0
O60519	1	1	0	0	0
Q99590	1	0	0	0	0
Q8IVL1	1	0	0	0	0
O75461	1	1	0	0	0
Q9Y253	1	0	0	0	0
O15230	0	0	1	0	0
Q9NX62	1	0	0	0	0
O75934	1	1	0	1	0
P67809	1	0	1	0	0
Q66K89	1	0	0	0	0
P49789	1	0	0	0	0
Q8NCT1	0	0	0	0	1
Q6EMB2	0	0	0	1	0
Q96JF6	1	0	0	0	0
Q9BXB4	1	0	0	0	0
P17010	1	0	0	0	0
O00267	1	0	0	0	0
Q6UUV9	1	0	0	0	0
P19397	0	0	1	0	0
Q5H9M0	0	0	1	0	0
Q8NFM7	1	0	0	0	0
Q00534	1	0	0	1	0
O94812	0	0	0	0	1
O95741	0	0	1	0	0
P60866	1	0	1	0	0
O43829	1	0	0	0	0
Q86UP3	1	1	0	0	0
Q8IU68	0	0	1	0	0
P41238	1	0	0	0	0
P48023	0	0	1	0	0
Q9UBX7	0	0	1	0	0
Q9NWB6	1	0	0	0	0
O75603	1	1	0	0	0
Q9Y2H2	0	0	0	0	1
P17174	1	0	1	0	0
Q8IUR6	1	0	0	0	0
Q9UJ96	0	0	1	0	0
Q9H9A7	1	0	0	0	0
Q9NQW7	0	0	1	0	0
P30511	0	0	0	0	1
Q9H6R0	1	0	0	0	0
P37275	1	1	0	0	0
Q14517	0	0	1	0	0
Q9NZR4	1	1	0	0	0
Q86YV0	0	0	1	0	0
P02675	0	0	1	0	0
Q9H814	1	0	0	1	0
Q96DM3	0	0	0	0	1
Q9NPJ6	1	0	0	0	0
Q9ULC5	1	0	0	0	0
O95049	1	0	0	0	0
Q9H0A6	0	0	0	0	1
Q9Y5X9	0	0	0	0	1
Q99795	0	0	1	0	0
O60658	0	0	1	0	0
Q687X5	1	0	1	0	1
Q9NQV7	1	0	0	0	0
P35226	1	0	0	0	0
P37198	1	0	0	1	0
O60356	1	0	0	0	0
Q9GZU7	1	0	1	0	0
P07711	0	0	1	0	1
Q96SN8	0	0	1	1	0
P35080	0	0	1	0	0
Q96FC9	1	1	1	1	0
Q9Y468	1	0	0	0	0
Q15024	1	0	0	0	0
Q16270	0	0	1	0	0
O95239	1	0	0	1	0
Q9UBW8	1	0	0	0	0
P62829	1	0	1	0	0
P34810	0	0	0	0	1
Q03181	1	1	0	0	0
P08842	0	0	0	0	1
Q92585	1	0	0	0	0
Q96TA1	1	0	1	0	0
Q14651	0	0	1	0	0
P57768	0	0	0	0	1
Q86UQ0	1	0	0	0	0
Q99732	1	0	0	0	1
Q96CB8	1	0	0	0	0
Q9BR76	0	0	1	0	0
P17014	1	0	0	1	0
Q9BVA0	0	0	0	1	0
Q6P0N0	1	1	0	0	0
Q9BX26	1	1	0	0	0
Q6P6C2	1	0	0	0	0
Q9NTG7	1	0	0	0	0
Q9ULX9	1	1	0	0	0
P38159	1	1	1	0	0
Q9UND3	1	0	0	0	0
P06744	1	0	1	0	0
P62745	0	0	1	0	1
P14649	0	0	1	0	0
Q7Z7H8	1	0	0	0	0
Q99102	0	0	1	0	0
Q969G3	1	1	0	0	0
P62191	1	0	0	0	0
Q2TAK8	1	0	0	0	0
Q92945	1	0	0	0	0
O00189	0	0	1	0	1
Q9BX74	1	0	0	0	0
Q53GS7	1	0	0	0	0
Q8N4F0	0	0	1	0	0
Q9ULW3	1	0	0	0	0
Q9NZ08	0	0	1	0	0
Q9H063	1	0	0	0	0
P35251	1	0	1	0	0
Q9Y3Y2	1	0	0	0	0
O43670	1	0	0	0	0
Q9NS73	1	0	0	0	0
P07205	0	0	1	0	0
Q9UQ80	1	0	1	0	0
P35244	1	1	0	0	0
P83916	1	1	0	1	0
Q9H6L5	1	0	0	0	0
O95379	1	0	0	0	0
Q9HAW4	1	0	0	0	0
P62258	0	0	1	0	0
P63104	1	0	1	0	0
Q86YN6	1	0	0	0	0
Q9NZD1	0	0	1	0	0
Q8IYR0	0	0	0	1	0
Q16514	1	0	0	0	0
Q8IY22	1	0	0	0	0
Q6X4W1	1	1	0	0	0
Q7Z713	1	0	0	0	0
Q9UBQ6	1	0	0	0	0
O14773	0	0	1	0	0
Q8N3F8	0	0	0	1	1
Q9BYG3	1	1	0	0	0
P12277	0	0	1	0	0
Q9Y230	1	1	1	1	0
P60002	1	0	0	0	0
Q8WV16	1	0	0	0	0
O95219	0	0	0	1	1
Q8IXH8	0	0	0	1	0
O60934	1	1	0	0	0
Q8NEG7	0	0	0	0	1
Q9BW27	1	0	0	0	0
Q8IYL3	1	0	0	0	0
O15391	1	1	0	0	0
Q14494	1	1	0	0	0
Q92989	1	0	0	0	0
Q15464	1	0	0	0	0
P62263	1	0	1	0	0
Q86SG2	1	0	0	0	0
Q9C009	1	1	0	0	0
O43657	0	0	1	0	0
Q15154	0	0	0	1	0
Q8IVE3	1	0	0	0	0
Q15012	0	0	0	0	1
Q96I13	0	0	1	0	0
O14745	0	0	1	0	0
O75648	1	0	0	0	0
P17481	1	1	0	0	0
O95416	1	1	0	0	0
Q5TD94	1	0	0	0	0
P17900	0	0	1	0	0
Q70YC4	0	0	0	1	0
O94868	0	0	0	0	1
P49640	1	1	0	0	0
Q8IZ13	1	0	0	0	0
O43598	0	0	1	0	0
O43818	1	0	0	0	0
Q86W42	1	1	0	0	0
P14625	0	0	1	0	0
O00482	1	1	0	0	0
Q969T4	1	0	0	0	0
Q6SZW1	0	0	0	1	0
P07602	0	0	1	0	1
P16070	0	0	1	0	0
O96017	1	0	0	0	0
P46777	1	0	1	0	0
Q8NFW5	1	1	0	0	0
P09429	1	1	0	0	0
Q07075	0	0	1	0	0
Q8NB91	1	0	0	0	0
Q16222	1	0	0	0	0
Q9NVN8	1	0	0	0	0
Q03518	0	0	0	1	0
Q8N1L9	1	1	0	0	0
Q9H095	0	0	1	1	0
Q7RTV0	1	0	0	0	0
Q9H2X6	1	0	0	0	0
Q9Y5R5	1	1	0	0	0
Q15466	1	1	0	0	0
Q9UJW0	0	0	0	1	0
O75381	1	0	0	0	0
Q15366	1	0	1	0	0
O95619	1	0	0	0	0
O75151	1	0	0	0	0
Q9Y2U9	1	0	0	0	0
O95644	1	1	0	0	0
Q5QP82	1	0	0	0	0
Q96IU2	1	1	0	0	0
Q9BSL1	0	0	1	0	0
A1XBS5	0	0	0	1	0
Q9BYV9	1	1	0	0	0
Q9H3Q1	0	0	0	1	0
P07858	1	0	1	0	1
O94892	1	0	0	0	0
O43189	1	0	0	1	0
P06493	1	1	1	1	0
Q9Y6D6	1	0	0	0	0
Q9Y2X3	1	0	0	0	0
Q96PD5	0	0	1	0	0
Q9ULI0	1	0	0	0	0
Q68DK7	1	0	0	0	0
Q9BWE0	1	1	0	0	0
Q7RTN6	1	0	0	0	0
O15287	1	0	0	0	0
Q16651	0	0	1	0	0
P48723	0	0	1	0	0
P53779	1	0	0	0	0
P08588	0	0	0	0	1
P98175	1	0	0	0	0
P22695	1	0	0	0	0
Q9HB07	1	0	0	0	0
P35250	1	0	0	0	0
P35568	1	0	0	0	0
P69905	0	0	1	0	0
P84022	1	1	0	0	0
Q76KD6	0	0	0	1	0
P08F94	0	0	1	1	0
O95433	0	0	1	0	0
Q9NYZ3	1	0	0	1	0
O60331	1	0	0	0	1
O75449	0	0	0	1	0
Q9ULU4	1	0	0	0	0
Q02083	0	0	1	0	0
P78324	0	0	1	0	0
P19075	0	0	1	0	0
O00534	1	0	0	0	0
Q9ULD2	1	0	0	1	0
Q9P2H3	0	0	0	1	0
Q86VX9	0	0	0	0	1
Q12834	1	0	0	1	0
Q9UKW6	1	1	0	0	0
P29597	0	0	1	0	0
P09917	1	0	0	0	0
P61163	0	0	1	1	0
Q9UNF0	1	0	1	0	1
Q9Y5Y9	0	0	1	0	0
Q9H9Y6	1	0	0	0	0
P57071	1	0	0	0	0
O43566	1	0	0	1	0
P49005	1	1	0	0	0
Q96LT7	0	0	0	0	1
Q6MZP7	1	0	0	0	0
Q7Z614	1	0	0	0	1
O43541	1	1	0	0	0
Q08999	1	0	1	0	0
Q92731	1	1	0	0	0
Q96N21	1	0	0	0	0
P20671	1	1	1	0	0
P62195	1	0	1	0	0
Q14244	0	0	0	1	0
O60488	0	0	1	0	0
Q86V81	1	1	1	0	0
O95625	1	0	0	0	0
P01008	0	0	1	0	0
Q53HC9	0	0	0	0	1
Q8TB24	0	0	0	0	1
Q9Y2J8	0	0	1	0	0
P63218	0	0	1	0	0
Q96FN4	0	0	1	0	0
P17643	0	0	0	0	1
P46527	1	0	0	0	0
Q15572	1	0	0	0	0
P25705	0	0	1	0	0
O60825	1	0	0	0	0
Q9BTT4	1	0	0	0	0
P23284	1	0	1	0	0
O43763	1	1	0	0	0
O95503	1	0	0	0	0
Q9BRJ9	1	1	0	0	0
Q9NYD6	1	1	0	0	0
O60879	1	0	0	0	0
P04406	0	0	1	1	0
Q02447	1	1	0	0	0
Q9UIH9	1	1	0	0	0
Q6PCB0	0	0	1	0	0
Q01538	1	1	0	0	0
P01040	1	0	0	0	0
P20340	0	0	1	0	0
Q68E01	1	0	0	0	0
Q9NUJ3	0	0	0	1	0
O75386	1	0	0	0	0
P51532	1	1	0	0	0
Q9H4L7	1	1	0	0	0
P48735	0	0	1	0	0
Q8NHQ1	0	0	0	1	0
Q9H832	1	0	0	0	0
Q96EP1	1	0	0	0	0
Q8N344	1	0	0	0	0
Q8NFJ9	0	0	0	1	0
Q99570	0	0	0	1	1
P02788	0	0	1	0	0
P56693	1	1	0	0	0
Q05D60	0	0	0	1	0
Q9UKA2	1	0	0	0	0
Q9Y450	0	0	1	0	0
Q12798	0	0	0	1	0
Q8N1I0	1	0	0	0	0
P27361	1	0	0	0	1
O75594	0	0	1	0	0
Q86UU0	1	0	0	0	0
P49023	0	0	0	1	0
Q9H6Z4	1	0	0	0	0
P14923	0	0	1	0	0
P68032	0	0	1	0	0
Q9ULM3	1	0	0	0	0
Q9HD47	1	0	0	0	0
P19235	1	0	0	0	0
Q9C0G0	1	0	0	0	0
Q13243	1	0	0	0	0
Q9BVI0	1	0	0	0	0
Q68CP9	1	0	0	0	0
Q9BWG6	1	0	0	0	0
P51812	1	0	0	0	0
Q08499	0	0	0	1	0
Q15061	1	0	0	0	0
P32926	0	0	1	0	0
P21953	1	0	0	0	0
Q5SW79	0	0	0	1	0
Q5T0N1	0	0	1	0	0
P18564	1	0	0	1	0
O75144	0	0	1	0	0
Q08050	1	1	0	0	0
P27105	0	0	1	0	0
P51589	0	0	1	0	0
P42226	1	1	0	0	0
P15313	0	0	1	0	0
Q12772	1	1	0	0	0
Q02539	1	1	0	0	0
O00213	1	0	0	0	0
Q86VP6	1	0	1	0	0
Q8WYQ5	1	0	0	0	0
P60903	0	0	1	0	0
Q6ZMV9	0	0	0	1	0
P16870	0	0	1	0	0
Q9BTM1	1	1	1	0	0
P48552	1	1	0	0	0
P55318	1	1	0	0	0
Q96SD1	1	1	0	0	0
Q9H1A4	1	0	0	0	0
Q6UWR7	0	0	1	0	0
Q9UNI6	1	0	0	0	0
P35475	0	0	1	0	0
Q15329	1	1	0	0	0
Q9P0L2	0	0	0	1	0
P42858	1	0	0	1	1
P20823	1	1	0	0	0
O43520	1	0	0	0	0
O14529	1	1	1	0	0
Q9Y3S2	1	0	0	0	0
Q9UL68	1	1	0	0	0
Q9BXJ4	0	0	1	0	0
Q16665	1	1	0	0	0
Q4ZHG4	1	0	0	0	0
Q9Y651	1	1	0	0	0
Q9UQN3	0	0	1	0	1
Q9ULJ1	0	0	0	1	0
Q9NXR7	1	0	0	0	0
Q9H8L6	0	0	1	0	0
P06703	0	0	1	0	0
O43502	1	0	0	0	0
P50479	0	0	0	0	1
P04439	0	0	0	0	1
Q9BQE3	0	0	0	1	0
Q9H6E5	1	0	0	0	0
P68363	0	0	0	1	0
P0DJD8	0	0	1	0	1
P53396	1	0	1	0	0
Q76FK4	1	0	0	0	0
Q08AM6	0	0	0	0	1
P23193	1	0	0	0	0
Q99958	1	1	0	0	0
O60304	1	0	0	0	0
Q9Y5A7	1	0	0	0	0
Q6ZVD7	1	0	0	1	0
Q86VI4	0	0	0	0	1
A7KAX9	1	0	0	0	0
Q96AE4	1	0	0	0	0
Q4ZG55	1	0	1	0	0
Q8IYF3	1	1	0	0	0
Q8TD43	1	0	0	0	0
Q92615	1	0	0	0	0
Q7Z353	1	1	0	0	0
Q8IYE1	1	0	0	1	0
Q9H5I1	1	0	0	0	0
Q96IM9	1	0	0	0	0
Q96S37	0	0	1	0	0
P51168	0	0	1	0	0
P35548	1	1	0	0	0
O43365	1	1	0	0	0
Q2TAL5	0	0	0	1	0
Q15562	1	1	0	0	0
P05164	1	0	1	0	0
P54845	1	1	0	0	0
Q8TEA7	0	0	0	1	0
O95477	0	0	0	0	1
P55316	1	1	0	0	0
Q9HBY8	1	0	0	0	0
P82970	1	0	0	0	0
P09486	1	0	0	0	0
Q9H6U6	0	0	0	1	0
Q15014	1	0	0	0	0
O00268	1	1	0	0	0
Q9BV36	0	0	1	0	0
Q8TAX0	1	1	0	0	0
P55317	1	1	0	0	0
Q8TE68	0	0	1	0	0
Q86WV6	1	0	0	0	1
Q96FX7	1	0	0	0	0
Q5EE01	1	0	0	0	0
P56182	1	0	0	0	0
Q12933	1	0	0	0	0
O14786	0	0	0	0	1
Q33E94	1	1	0	0	0
Q13467	0	0	0	0	1
P05556	0	0	1	0	0
Q15697	1	1	0	0	0
Q9UKV3	1	0	0	0	0
Q8NCC3	1	0	1	0	0
Q5TKA1	1	0	0	0	0
Q6K0P9	1	0	0	0	0
Q9ULQ1	0	0	0	0	1
Q9NW38	1	0	0	0	0
P48634	1	0	1	0	0
Q9P013	1	0	0	0	0
Q9NUL5	1	0	0	0	0
P30086	0	0	1	0	0
Q9UKS6	0	0	1	0	0
Q9H8H0	1	0	0	0	0
Q8NC26	0	0	1	0	0
Q03154	0	0	1	0	0
Q14596	1	0	0	0	1
Q9BTY2	0	0	1	0	0
P33908	0	0	1	0	0
Q04759	0	0	0	1	0
Q8NFW8	1	0	0	0	0
Q8WVM7	1	0	0	1	0
Q9H0H5	1	0	1	1	0
P46063	1	0	0	0	0
Q9BRI3	0	0	0	0	1
O00358	1	1	0	0	0
Q8WUH2	0	0	0	0	1
Q9UJX5	1	0	0	0	0
Q8WXF8	1	0	0	0	0
Q13569	1	0	0	0	0
Q92520	0	0	1	0	0
O60635	1	0	1	0	0
Q14469	1	0	0	0	0
Q96GC9	1	0	0	0	0
Q02750	0	0	0	0	1
Q9BVI4	1	0	0	0	0
O95373	1	0	0	0	0
O00487	1	0	0	0	0
P17050	0	0	1	0	0
P54578	0	0	1	0	0
O95456	1	0	0	0	0
O00625	1	0	0	0	0
Q9UGT4	0	0	1	0	0
P55735	1	0	1	0	0
O75312	1	0	0	0	0
Q15485	0	0	1	0	0
Q9BX97	0	0	1	0	0
Q86T65	0	0	1	0	0
P28072	1	0	1	0	0
P13349	1	1	0	0	0
Q5R3I4	0	0	1	0	0
Q96A56	1	0	0	0	0
Q8IWQ3	0	0	0	1	0
P42356	0	0	1	0	0
O95948	1	1	0	0	0
Q96IZ7	1	0	0	0	0
Q92782	1	1	0	0	0
Q9BZJ7	0	0	0	0	1
Q9UDV6	1	0	0	0	0
Q9Y624	0	0	1	0	0
Q9BY84	1	0	0	0	0
P61956	1	0	0	0	0
P34932	0	0	1	0	0
Q5VWG9	1	0	0	0	0
Q8IXM2	1	1	0	0	0
Q15723	1	1	0	0	0
P30044	0	0	1	0	0
P05090	0	0	1	0	0
Q9HCM4	1	0	0	0	0
P00750	0	0	1	0	0
Q99459	1	1	0	0	0
Q6PII3	1	0	0	0	0
Q8IY18	1	0	0	0	0
O75891	0	0	1	0	0
P30101	0	0	1	0	1
Q6XR72	0	0	0	0	1
O14617	0	0	0	0	1
O00161	1	0	1	0	0
Q16533	1	0	0	0	0
Q9UBD5	1	1	0	0	0
Q96F44	1	0	0	0	0
Q8N5S9	1	0	0	0	0
Q14699	0	0	1	0	1
Q9H6D7	0	0	0	1	0
P36507	0	0	0	1	0
Q6PJE2	1	0	0	0	0
Q8TAC9	0	0	0	0	1
Q99612	1	1	0	0	0
Q9BZH6	0	0	0	1	0
Q9HB58	1	0	0	0	0
Q9NXZ1	1	0	0	0	0
P55085	0	0	0	0	1
P20711	0	0	1	0	0
Q9BQI0	0	0	1	0	0
P31431	0	0	1	0	0
Q9Y2W2	1	0	0	0	0
O00755	0	0	1	0	0
Q9H3D4	1	1	0	0	0
O75347	1	0	0	1	0
P06396	0	0	1	0	0
Q3SX64	0	0	0	1	0
Q5SGD2	0	0	1	0	0
O43242	1	0	1	0	0
Q9NQ84	0	0	1	0	0
Q3KP22	1	1	0	0	0
Q15431	1	1	0	0	0
Q9NZ71	1	0	0	0	0
Q96HB5	0	0	0	1	0
Q99490	1	0	1	0	0
Q8NC51	0	0	1	0	0
Q8TEK3	1	0	0	0	0
Q9BQ67	1	0	0	0	0
P43235	1	0	0	0	1
Q15814	0	0	0	1	0
Q8N7W2	0	0	1	0	0
P17980	1	0	0	0	0
O43248	1	1	0	0	0
P40925	0	0	1	0	0
Q07912	0	0	0	0	1
Q9UPY3	0	0	1	0	0
Q9NYF0	1	0	0	0	0
P78415	1	1	0	0	0
Q53H47	1	0	0	0	0
Q8N165	1	0	0	0	0
Q9UJT1	1	0	0	1	0
Q15049	0	0	0	0	1
Q96IU4	1	0	1	0	0
P52948	1	0	0	0	0
Q96NK8	1	1	0	0	0
O15194	0	0	1	0	0
Q15042	0	0	1	0	0
P48740	1	0	0	0	0
Q9NPA8	1	0	0	0	0
P28062	1	0	1	0	0
Q8TEQ6	1	0	0	0	0
O75901	0	0	1	0	1
Q7KZN9	1	0	0	0	0
P06756	0	0	1	0	0
Q8NI35	0	0	1	1	0
P49848	1	0	0	0	0
Q969W9	0	0	0	0	1
Q13105	1	0	0	0	0
P04150	1	1	0	0	0
P41162	1	1	0	0	0
Q12923	1	0	1	0	0
Q05940	0	0	0	1	0
Q9P0K8	1	1	0	0	0
Q9NY12	1	1	0	0	0
P22090	1	0	0	0	0
Q9NQE7	0	0	0	0	1
Q9UPY6	0	0	1	0	0
Q7LG56	1	0	0	0	0
Q8NHR7	1	1	0	0	0
Q05D32	1	0	0	0	0
Q9BRK5	0	0	1	0	1
P33241	0	0	1	0	0
P29074	1	0	0	0	0
Q9ULD4	1	0	0	0	0
P42081	0	0	1	0	0
P33076	1	0	0	0	0
Q9Y5Z0	0	0	0	0	1
P57679	0	0	0	1	0
Q3KR16	0	0	0	1	0
P24863	1	0	0	0	0
Q9P2R3	0	0	1	0	1
Q71F23	1	0	0	1	0
Q17R98	1	0	0	0	0
P51946	1	0	0	0	0
P58876	1	0	1	0	0
Q8IY57	1	0	0	0	0
Q92673	0	0	1	0	1
P45983	1	0	0	0	0
P24941	1	0	0	1	1
Q92688	1	0	1	0	0
Q9NTI5	1	0	0	0	0
Q5VTH2	0	0	0	1	0
P55287	0	0	1	0	0
Q9NQ66	1	1	1	0	0
Q92547	1	0	0	0	0
O43638	1	1	0	0	0
Q9UHX1	1	0	0	0	0
P40121	1	0	1	1	0
