target_id	length	eff_length	est_counts	tpm
lcl|CP014584.1_mrna_1673	486	229.119	54407	3822.52
lcl|CP014584.1_mrna_1674	705	447.73	1545	55.548
lcl|CP014584.1_mrna_1675	924	666.677	1104	26.6569
lcl|CP014584.1_mrna_1676	964	706.677	6028	137.312
lcl|CP014584.1_mrna_1677	5643	5385.68	964	2.88133
lcl|CP014584.1_mrna_1678	2160	1902.68	724	6.12533
lcl|CP014584.1_mrna_1679	1693	1435.68	1092	12.244
lcl|CP014584.1_mrna_1680	1002	744.677	3574	77.2579
lcl|CP014584.1_mrna_1681	1056	798.677	948	19.107
lcl|CP014584.1_mrna_1682	1302	1044.68	1826	28.1368
lcl|CP014584.1_mrna_1683	579	321.822	514.952	25.7577
lcl|CP014584.1_mrna_1684	1178	920.677	1554.05	27.1715
lcl|CP014584.1_mrna_1685	399	144.424	1242	138.432
lcl|CP014584.1_mrna_1686	2332	2074.68	1940	15.0525
lcl|CP014584.1_mrna_1687	2837	2579.68	2571	16.0433
lcl|CP014584.1_mrna_1688	634	376.781	1141	48.7475
lcl|CP014584.1_mrna_1689	1046	788.677	2485	50.7205
lcl|CP014584.1_mrna_1690	1185	927.677	791	13.7257
lcl|CP014584.1_mrna_1691	378	125.214	343	44.0957
lcl|CP014584.1_mrna_1692	1635	1377.68	1982.24	23.1614
lcl|CP014584.1_mrna_1693	1632	1374.68	234.757	2.749
lcl|CP014584.1_mrna_1694	2470	2212.68	29726	216.259
lcl|CP014584.1_mrna_1695	1237	979.677	309.023	5.07766
lcl|CP014584.1_mrna_1696	3392	3134.68	1421	7.29722
lcl|CP014584.1_mrna_1697	5586	5328.68	1750	5.28658
lcl|CP014584.1_mrna_1698	960	702.677	3618	82.8837
lcl|CP014584.1_mrna_1699	2212	1954.68	1586	13.0612
lcl|CP014584.1_mrna_1700	3099	2841.68	2930	16.5977
lcl|CP014584.1_mrna_1701	1179	921.677	282	4.92523
lcl|CP014584.1_mrna_1702	660	402.769	526	21.0226
lcl|CP014584.1_mrna_1703	579	321.822	1159	57.9727
lcl|CP014584.1_mrna_1704	372	119.852	93050	12497.6
lcl|CP014584.1_mrna_1705	8763	8505.68	1393	2.63632
lcl|CP014584.1_mrna_1706	485	228.125	3230	227.922
lcl|CP014584.1_mrna_1707	2130	1872.68	1744	14.9913
lcl|CP014584.1_trna_1708	87	30.7681	8	4.18548
lcl|CP014584.1_mrna_1709	1468	1210.68	988	13.1367
lcl|CP014584.1_mrna_1710	1102	844.677	4601	87.6835
lcl|CP014584.1_mrna_1711	4135	3877.68	5549.18	23.0363
lcl|CP014584.1_mrna_1712	1031	773.677	1827.82	38.0304
lcl|CP014584.1_mrna_1713	645	387.778	1870	77.6272
lcl|CP014584.1_mrna_1714	624	366.791	817	35.8558
lcl|CP014584.1_mrna_1715	1728	1470.68	2448.01	26.7949
lcl|CP014584.1_mrna_1716	924	666.677	1940.99	46.8666
lcl|CP014584.1_mrna_1717	927	669.677	663	15.9369
lcl|CP014584.1_mrna_1718	1437	1179.68	6392	87.2227
lcl|CP014584.1_mrna_1719	1227	969.677	2275	37.7668
lcl|CP014584.1_mrna_1720	1807	1549.68	6133	63.7071
lcl|CP014584.1_mrna_1721	1065	807.677	2661	53.0351
lcl|CP014584.1_mrna_1722	982	724.677	326.333	7.24891
lcl|CP014584.1_mrna_1723	2091	1833.68	28210.7	247.655
lcl|CP014584.1_mrna_1724	1442	1184.68	6540	88.8656
lcl|CP014584.1_mrna_1725	1432	1174.68	1411	19.3359
lcl|CP014584.1_mrna_1726	846	588.693	2189	59.8568
lcl|CP014584.1_mrna_1727	972	714.677	2814	63.3826
lcl|CP014584.1_mrna_1728	618	360.791	5540	247.178
lcl|CP014584.1_mrna_1729	732	474.71	75226	2550.91
lcl|CP014584.1_mrna_1730	354	104.442	0	0
lcl|CP014584.1_mrna_1731	789	531.702	535	16.1973
lcl|CP014584.1_mrna_1732	4422	4164.68	55.2288	0.213472
lcl|CP014584.1_mrna_1733	762	504.706	5218.66	166.447
lcl|CP014584.1_mrna_1734	847	589.693	2145.34	58.5635
lcl|CP014584.1_mrna_1735	461	204.348	450	35.4485
lcl|CP014584.1_mrna_1736	1490	1232.68	2302	30.0616
lcl|CP014584.1_mrna_1737	1476	1218.68	1913	25.2687
lcl|CP014584.1_mrna_1738	2040	1782.68	3486	31.4783
lcl|CP014584.1_mrna_1739	623	365.791	1356	59.6737
lcl|CP014584.1_mrna_1740	2382	2124.68	4307	32.6316
lcl|CP014584.1_mrna_1741	1866	1608.68	1040	10.4069
lcl|CP014584.1_mrna_1742	2224	1966.68	713	5.83596
lcl|CP014584.1_mrna_1743	2578	2320.68	143041	992.205
lcl|CP014584.1_mrna_1744	606	348.8	156	7.19954
lcl|CP014584.1_mrna_1745	2809	2551.68	233437	1472.65
lcl|CP014584.1_mrna_1746	855	597.693	7710	207.65
lcl|CP014584.1_mrna_1747	5478	5220.68	2999.44	9.24846
lcl|CP014584.1_mrna_1748	2755	2497.68	4055.56	26.1379
lcl|CP014584.1_mrna_1749	922	664.677	756	18.3091
lcl|CP014584.1_mrna_1750	2939	2681.68	5703	34.2336
lcl|CP014584.1_mrna_1751	1063	805.677	5786	115.604
lcl|CP014584.1_mrna_1752	336	90.1633	3397	606.487
lcl|CP014584.1_mrna_1753	696	438.733	0	0
lcl|CP014584.1_mrna_1754	1332	1074.68	41899	627.598
lcl|CP014584.1_mrna_1755	459	202.387	2075	165.041
lcl|CP014584.1_mrna_1756	2584	2326.68	1214.87	8.40526
lcl|CP014584.1_mrna_1757	609	351.8	1901.13	86.9905
lcl|CP014584.1_mrna_1758	1380	1122.68	188	2.69562
lcl|CP014584.1_mrna_1759	558	300.856	473	25.3081
lcl|CP014584.1_mrna_1760	720	462.722	827	28.7701
lcl|CP014584.1_mrna_1761	1035	777.677	2419	50.0717
lcl|CP014584.1_mrna_1762	929	671.677	239	5.72787
lcl|CP014584.1_mrna_1763	2684	2426.68	1820	12.073
lcl|CP014584.1_mrna_1764	2144	1886.68	653	5.57149
lcl|CP014584.1_mrna_1765	1284	1026.68	25.4879	0.399629
lcl|CP014584.1_mrna_1766	516	258.958	665.512	41.3697
lcl|CP014584.1_mrna_1767	1474	1216.68	1685	22.2936
lcl|CP014584.1_mrna_1768	6679	6421.68	2057	5.15634
lcl|CP014584.1_mrna_1769	1566	1308.68	2404	29.5705
lcl|CP014584.1_mrna_1770	2192	1934.68	3388	28.1897
lcl|CP014584.1_mrna_1771	495	238.055	1587	107.314
lcl|CP014584.1_mrna_1772	1400	1142.68	1482	20.8776
lcl|CP014584.1_mrna_1773	1816	1558.68	2120	21.8945
lcl|CP014584.1_trna_1774	73	27.6094	0.6	0.349825
lcl|CP014584.1_mrna_1775	731	473.714	7666	260.5
lcl|CP014584.1_trna_1776	73	27.6094	0	0
lcl|CP014584.1_mrna_1777	784	526.702	446	13.6309
lcl|CP014584.1_mrna_1778	2685	2427.68	673.077	4.46303
lcl|CP014584.1_mrna_1779	5622	5364.68	3605.92	10.82
lcl|CP014584.1_mrna_1780	1329	1071.68	3044	45.7232
lcl|CP014584.1_mrna_1781	3150	2892.68	1992	11.0852
lcl|CP014584.1_mrna_1782	1077	819.677	104084	2044.08
lcl|CP014584.1_mrna_1783	1833	1575.68	1123	11.4728
lcl|CP014584.1_mrna_1784	2529	2271.68	4534	32.1285
lcl|CP014584.1_mrna_1785	972	714.677	732.026	16.4882
lcl|CP014584.1_mrna_1786	1973	1715.68	844.974	7.92801
lcl|CP014584.1_mrna_1787	2780	2522.68	3660	23.3548
lcl|CP014584.1_mrna_1788	2771	2513.68	2258	14.4601
lcl|CP014584.1_mrna_1789	2073	1815.68	1312	11.6319
lcl|CP014584.1_mrna_1790	1782	1524.68	2203	23.2591
lcl|CP014584.1_mrna_1791	837	579.693	1413	39.2374
lcl|CP014584.1_mrna_1792	492	235.076	1611	110.317
lcl|CP014584.1_mrna_1793	1563	1305.68	728	8.97536
lcl|CP014584.1_mrna_1794	3314	3056.68	13289	69.984
lcl|CP014584.1_mrna_1795	1347	1089.68	1595	23.5624
lcl|CP014584.1_mrna_1796	1217	959.677	1139	19.1053
lcl|CP014584.1_trna_1797	88	30.3841	43.6194	23.1095
lcl|CP014584.1_mrna_1798	1199	941.677	17506	299.255
lcl|CP014584.1_mrna_1799	940	682.677	1732	40.8403
lcl|CP014584.1_mrna_1800	1813	1555.68	1777	18.3876
lcl|CP014584.1_mrna_1801	886	628.688	3778.84	96.7564
lcl|CP014584.1_mrna_1802	708	450.726	4095.16	146.256
lcl|CP014584.1_mrna_1803	1599	1341.68	754.105	9.04773
lcl|CP014584.1_mrna_1804	1638	1380.68	5145.9	59.9964
lcl|CP014584.1_mrna_1805	3030	2772.68	7418	43.0669
lcl|CP014584.1_mrna_1806	3183	2925.68	3364	18.5091
lcl|CP014584.1_mrna_1807	3080	2822.68	1126	6.42145
lcl|CP014584.1_trna_1808	71	26.1649	17.6667	10.8691
lcl|CP014584.1_mrna_1809	2443	2185.68	134	0.986904
lcl|CP014584.1_mrna_1810	1690	1432.68	1839	20.6628
lcl|CP014584.1_mrna_1811	1168	910.677	479	8.46695
lcl|CP014584.1_mrna_1812	4170	3912.68	4223.77	17.3773
lcl|CP014584.1_mrna_1813	1596	1338.68	806.233	9.69485
lcl|CP014584.1_mrna_1814	2103	1845.68	5816	50.7253
lcl|CP014584.1_mrna_1815	1106	848.677	80382.1	1524.66
lcl|CP014584.1_mrna_1816	1112	854.677	3323.93	62.6046
lcl|CP014584.1_mrna_1817	2765	2507.68	2093.69	13.4399
lcl|CP014584.1_mrna_1818	2170	1912.68	1017.31	8.56187
lcl|CP014584.1_mrna_1819	1054	796.677	2113	42.6946
lcl|CP014584.1_mrna_1820	832	574.693	520	14.5654
lcl|CP014584.1_mrna_1821	1109	851.677	26479	500.475
lcl|CP014584.1_mrna_1822	2833	2575.68	5915	36.9674
lcl|CP014584.1_mrna_1823	312	73.4609	4	0.876516
lcl|CP014584.1_mrna_1824	990	732.677	2747	60.3535
lcl|CP014584.1_mrna_1825	1545	1287.68	1916	23.9522
lcl|CP014584.1_mrna_1826	1653	1395.68	2421	27.9232
lcl|CP014584.1_mrna_1827	2053	1795.68	1188	10.6499
lcl|CP014584.1_mrna_1828	2998	2740.68	4985	29.2795
lcl|CP014584.1_rrna_1829	120	24.6744	9.76312	6.36939
lcl|CP014584.1_mrna_1830	2221	1963.68	240	1.96742
lcl|CP014584.1_mrna_1831	2444	2186.68	651	4.79239
lcl|CP014584.1_mrna_1832	2038	1780.68	1182	10.6853
lcl|CP014584.1_mrna_1833	900	642.682	306	7.66445
lcl|CP014584.1_mrna_1834	2179	1921.68	194.85	1.63221
lcl|CP014584.1_mrna_1835	2632	2374.68	1905.15	12.9146
lcl|CP014584.1_mrna_1836	1093	835.677	900	17.3364
lcl|CP014584.1_mrna_1837	1758	1500.68	2921.63	31.3397
lcl|CP014584.1_mrna_1838	2516	2258.68	1355.37	9.65961
lcl|CP014584.1_mrna_1839	423	167.252	155	14.9182
lcl|CP014584.1_mrna_1840	1128	870.677	110	2.03372
lcl|CP014584.1_mrna_1841	1497	1239.68	742	9.63499
lcl|CP014584.1_mrna_1842	309	71.5447	0	0
lcl|CP014585.1_mrna_1843	324	81.5175	0	0
lcl|CP014585.1_mrna_1844	2556	2298.68	407	2.85018
lcl|CP014585.1_mrna_1845	1748	1490.68	311	3.3584
lcl|CP014585.1_mrna_1846	1780	1522.68	718	7.59054
lcl|CP014585.1_mrna_1847	1146	888.677	0	0
lcl|CP014585.1_mrna_1848	273	52.0855	0	0
lcl|CP014585.1_mrna_1849	633	375.781	0	0
lcl|CP014585.1_mrna_1850	312	73.4609	0	0
lcl|CP014585.1_mrna_1851	462	205.338	0	0
lcl|CP014585.1_mrna_1852	609	351.8	0	0
lcl|CP014585.1_mrna_1853	387	133.421	1245	150.211
lcl|CP014585.1_mrna_1854	1922	1664.68	141	1.36347
lcl|CP014585.1_mrna_1855	351	102.009	0	0
lcl|CP014585.1_mrna_1856	1336	1078.68	0	0
lcl|CP014585.1_mrna_1857	4288	4030.68	411.83	1.64473
lcl|CP014585.1_mrna_1858	3056	2798.68	216	1.24239
lcl|CP014585.1_mrna_1859	1095	837.677	1653	31.7653
lcl|CP014585.1_mrna_1860	1596	1338.68	1413	16.9911
lcl|CP014585.1_mrna_1861	1521	1263.68	249	3.1719
lcl|CP014585.1_mrna_1862	387	133.421	0	0
lcl|CP014585.1_mrna_1863	1340	1082.68	355	5.2782
lcl|CP014585.1_mrna_1864	1743	1485.68	369	3.99814
lcl|CP014585.1_mrna_1865	2021	1763.68	2827	25.8026
lcl|CP014585.1_mrna_1866	2584	2326.68	2925	20.237
lcl|CP014585.1_mrna_1867	2528	2270.68	1676	11.8816
lcl|CP014585.1_rrna_1868	117	25.1609	16.4618	10.532
lcl|CP014585.1_mrna_1869	6431	6173.68	10808.9	28.1833
lcl|CP014585.1_mrna_1870	333	87.9587	45043	8243.36
lcl|CP014585.1_mrna_1871	2475	2217.68	1641.8	11.9173
lcl|CP014585.1_mrna_1872	1384	1126.68	746.196	10.6613
lcl|CP014585.1_mrna_1873	1815	1557.68	7923	81.8782
lcl|CP014585.1_mrna_1874	2031	1773.68	8654	78.5414
lcl|CP014585.1_mrna_1875	4499	4241.68	6877	26.0986
lcl|CP014585.1_mrna_1876	1505	1247.68	0	0
lcl|CP014585.1_mrna_1877	1903	1645.68	2951	28.8656
lcl|CP014585.1_mrna_1878	1668	1410.68	2216	25.2871
lcl|CP014585.1_mrna_1879	1716	1458.68	2564.9	28.3053
lcl|CP014585.1_mrna_1880	573	315.83	253.1	12.9002
lcl|CP014585.1_mrna_1881	1787	1529.68	672.433	7.07629
lcl|CP014585.1_mrna_1882	2269	2011.68	1811.57	14.4961
lcl|CP014585.1_mrna_1883	1270	1012.68	0	0
lcl|CP014585.1_mrna_1884	1447	1189.68	3816	51.634
lcl|CP014585.1_mrna_1885	2536	2278.68	1039	7.33988
lcl|CP014585.1_mrna_1886	756	498.71	2291	73.9491
lcl|CP014585.1_mrna_1887	4698	4440.68	1693	6.13711
lcl|CP014585.1_mrna_1888	390	136.154	0	0
lcl|CP014585.1_mrna_1889	1754	1496.68	3068.75	33.0057
lcl|CP014585.1_mrna_1890	1698	1440.68	2505.25	27.9925
lcl|CP014585.1_mrna_1891	3316	3058.68	134226	706.414
lcl|CP014585.1_mrna_1892	1893	1635.68	529	5.20612
lcl|CP014585.1_mrna_1893	678	420.755	3313	126.75
lcl|CP014585.1_mrna_1894	366	114.59	87	12.2217
lcl|CP014585.1_mrna_1895	381	127.905	794	99.9281
lcl|CP014585.1_mrna_1896	868	610.688	24966	658.091
lcl|CP014585.1_mrna_1897	1697	1439.68	3137	35.0756
lcl|CP014585.1_mrna_1898	2799	2541.68	1729	10.9504
lcl|CP014585.1_mrna_1899	1289	1031.68	593	9.25267
lcl|CP014585.1_mrna_1900	1056	798.677	25404	512.02
lcl|CP014585.1_mrna_1901	885	627.688	1694	43.4436
lcl|CP014585.1_mrna_1902	2301	2043.68	425	3.34759
lcl|CP014585.1_mrna_1903	867	609.688	2988	78.8913
lcl|CP014585.1_mrna_1904	1146	888.677	2051	37.1516
lcl|CP014585.1_mrna_1905	885	627.688	1912	49.0343
lcl|CP014585.1_mrna_1906	1263	1005.68	14203	227.341
lcl|CP014585.1_mrna_1907	3294	3036.68	2601	13.7879
lcl|CP014585.1_mrna_1908	1683	1425.68	2682	30.2826
lcl|CP014585.1_mrna_1909	2046	1788.68	7122	64.0953
lcl|CP014585.1_mrna_1910	1483	1225.68	593.843	7.79923
lcl|CP014585.1_mrna_1911	742	484.71	1644.16	54.603
lcl|CP014585.1_mrna_1912	2246	1988.68	1206	9.76201
lcl|CP014585.1_mrna_1913	3177	2919.68	1324	7.29977
lcl|CP014585.1_mrna_1914	1443	1185.68	6347	86.1704
lcl|CP014585.1_mrna_1915	879	621.688	18327	474.543
lcl|CP014585.1_mrna_1916	1023	765.677	296235	6227.97
lcl|CP014585.1_mrna_1917	953	695.677	9123	211.099
lcl|CP014585.1_mrna_1918	2135	1877.68	1738	14.9
lcl|CP014585.1_mrna_1919	1172	914.677	0	0
lcl|CP014585.1_mrna_1920	1441	1183.68	1715	23.3231
lcl|CP014585.1_mrna_1921	1682	1424.68	1465.05	16.5536
lcl|CP014585.1_mrna_1922	1655	1397.68	195.949	2.2568
lcl|CP014585.1_mrna_1923	1298	1040.68	759	11.7404
lcl|CP014585.1_mrna_1924	2553	2295.68	1928	13.5192
lcl|CP014585.1_mrna_1925	1362	1104.68	6166	89.8513
lcl|CP014585.1_mrna_1926	894	636.682	2974	75.1924
lcl|CP014585.1_mrna_1927	768	510.706	0	0
lcl|CP014585.1_mrna_1928	4216	3958.68	4109	16.7087
lcl|CP014585.1_trna_1929	92	31.0994	16	8.28179
lcl|CP014585.1_mrna_1930	1232	974.677	1211	20.0004
lcl|CP014585.1_mrna_1931	2283	2025.68	1926	15.3053
lcl|CP014585.1_mrna_1932	612	354.797	0	0
lcl|CP014585.1_mrna_1933	1595	1337.68	43807	527.167
lcl|CP014585.1_mrna_1934	1281	1023.68	3893	61.2178
lcl|CP014585.1_mrna_1935	1419	1161.68	992	13.7462
lcl|CP014585.1_mrna_1936	1398	1140.68	1994	28.1396
lcl|CP014585.1_mrna_1937	1053	795.677	2868	58.0228
lcl|CP014585.1_mrna_1938	618	360.791	3056	136.35
lcl|CP014585.1_mrna_1939	1426	1168.68	1473	20.2892
lcl|CP014585.1_mrna_1940	537	279.907	0	0
lcl|CP014585.1_mrna_1941	4394	4136.68	1488.27	5.79144
lcl|CP014585.1_mrna_1942	2453	2195.68	2686.73	19.6975
lcl|CP014585.1_mrna_1943	898	640.682	0	0
lcl|CP014585.1_mrna_1944	2698	2440.68	2778.89	18.3281
lcl|CP014585.1_mrna_1945	1305	1047.68	331.107	5.08741
lcl|CP014585.1_mrna_1946	1665	1407.68	1618	18.5025
lcl|CP014585.1_mrna_1947	875	617.688	99952	2604.83
lcl|CP014585.1_mrna_1948	1413	1155.68	2020	28.1366
lcl|CP014585.1_mrna_1949	1614	1356.68	1124	13.3366
lcl|CP014585.1_mrna_1950	7890	7632.68	3547	7.48067
lcl|CP014585.1_mrna_1951	1756	1498.68	3320	35.6604
lcl|CP014585.1_mrna_1952	1215	957.677	1928	32.4074
lcl|CP014585.1_mrna_1953	2247	1989.68	5830	47.1674
lcl|CP014585.1_mrna_1954	1998	1740.68	1814	16.7755
lcl|CP014585.1_mrna_1955	1044	786.677	60966	1247.52
lcl|CP014585.1_mrna_1956	1116	858.677	5056	94.7836
lcl|CP014585.1_mrna_1957	1154	896.677	67	1.2028
lcl|CP014585.1_mrna_1958	2029	1771.68	10477	95.1938
lcl|CP014585.1_mrna_1959	303	67.8832	0	0
lcl|CP014585.1_mrna_1960	1172	914.677	25733.8	452.89
lcl|CP014585.1_mrna_1961	1962	1704.68	1687	15.9305
lcl|CP014585.1_mrna_1962	3665	3407.68	1995.16	9.42487
lcl|CP014585.1_mrna_1963	2340	2082.68	1239.84	9.58297
lcl|CP014585.1_mrna_1964	1119	861.677	19692	367.876
lcl|CP014585.1_mrna_1965	2904	2646.68	1883.18	11.4537
lcl|CP014585.1_mrna_1966	1788	1530.68	874.824	9.20012
lcl|CP014585.1_mrna_1967	450	193.531	15705	1306.3
lcl|CP014585.1_mrna_1968	843	585.693	1079	29.6557
lcl|CP014585.1_mrna_1969	759	501.71	751	24.0959
lcl|CP014585.1_mrna_1970	3097	2839.68	787	4.4613
lcl|CP014585.1_mrna_1971	7809	7551.68	2496	5.32056
lcl|CP014585.1_mrna_1972	1182	924.677	2675	46.5682
lcl|CP014585.1_mrna_1973	870	612.688	11794	309.869
lcl|CP014585.1_mrna_1974	1743	1485.68	10323	111.85
lcl|CP014585.1_mrna_1975	1751	1493.68	3804.75	41.0039
lcl|CP014585.1_mrna_1976	1463	1205.68	570.253	7.61364
lcl|CP014585.1_mrna_1977	3404	3146.68	57032	291.758
lcl|CP014585.1_mrna_1978	711	453.722	426	15.1139
lcl|CP014585.1_mrna_1979	1875	1617.68	216.099	2.15039
lcl|CP014585.1_mrna_1980	1675	1417.68	3646.9	41.4098
lcl|CP014585.1_mrna_1981	3291	3033.68	3568	18.9327
lcl|CP014585.1_mrna_1982	826	568.697	597	16.8985
lcl|CP014585.1_trna_1983	91	31.0641	2.4	1.24368
lcl|CP014585.1_mrna_1984	1669	1411.68	566	6.45412
lcl|CP014585.1_mrna_1985	504	246.996	45911	2992.14
lcl|CP014585.1_mrna_1986	1905	1647.68	524	5.11936
lcl|CP014585.1_mrna_1987	777	519.702	283	8.76573
lcl|CP014585.1_mrna_1988	2064	1806.68	3269	29.1266
lcl|CP014585.1_mrna_1989	2130	1872.68	1439	12.3696
lcl|CP014585.1_mrna_1990	1285	1027.68	1234	19.3292
lcl|CP014585.1_mrna_1991	2115	1857.68	4283	37.1137
lcl|CP014585.1_mrna_1992	1418	1160.68	14084	195.33
lcl|CP014585.1_mrna_1993	2162	1904.68	125137	1057.6
lcl|CP014585.1_mrna_1994	2634	2376.68	23345.8	158.123
lcl|CP014585.1_mrna_1995	1323	1065.68	1989.79	30.0565
lcl|CP014585.1_mrna_1996	626	368.791	5733.21	250.25
lcl|CP014585.1_mrna_1997	4976	4718.68	2719	9.27566
lcl|CP014585.1_mrna_1998	2771	2513.68	2874	18.4049
lcl|CP014585.1_mrna_1999	474	217.21	281	20.8249
lcl|CP014585.1_mrna_2000	1443	1185.68	16627	225.737
lcl|CP014585.1_mrna_2001	1389	1131.68	30094	428.069
lcl|CP014585.1_mrna_2002	997	739.677	6370.4	138.637
lcl|CP014585.1_mrna_2003	1770	1512.68	14965.6	159.259
lcl|CP014585.1_mrna_2004	1078	820.677	14487	284.16
lcl|CP014585.1_trna_2005	74	28.3247	18.2022	10.3446
lcl|CP014585.1_mrna_2006	2573	2315.68	1236.27	8.59389
lcl|CP014585.1_mrna_2007	2095	1837.68	5633	49.3431
lcl|CP014585.1_mrna_2008	1543	1285.68	1922	24.0645
lcl|CP014585.1_mrna_2009	1472	1214.68	0	0
lcl|CP014585.1_mrna_2010	429	173.024	1130	105.13
lcl|CP014585.1_mrna_2011	1584	1326.68	1416	17.1812
lcl|CP014585.1_mrna_2012	610	352.797	19017	867.708
lcl|CP014585.1_mrna_2013	1873	1615.68	82185	818.831
lcl|CP014585.1_mrna_2014	384	130.652	0	0
lcl|CP014585.1_mrna_2015	1740	1482.68	1011	10.9764
lcl|CP014585.1_mrna_2016	2742	2484.68	1561	10.1132
lcl|CP014585.1_mrna_2017	498	241.039	2738	182.853
lcl|CP014585.1_mrna_2018	909	651.677	1045	25.8131
lcl|CP014585.1_mrna_2019	2247	1989.68	2012	16.278
lcl|CP014585.1_mrna_2020	4272	4014.68	4024	16.1348
lcl|CP014585.1_mrna_2021	537	279.907	3540	203.585
lcl|CP014585.1_mrna_2022	1688	1430.68	784	8.82126
lcl|CP014585.1_mrna_2023	3627	3369.68	1788	8.54152
lcl|CP014585.1_mrna_2024	300	66.1743	20	4.86515
lcl|CP014585.1_mrna_2025	432	175.949	1738	159.008
lcl|CP014585.1_mrna_2026	3693	3435.68	4240	19.866
lcl|CP014585.1_mrna_2027	539	281.904	4467	255.076
lcl|CP014585.1_mrna_2028	1119	861.677	4440	82.9458
lcl|CP014585.1_mrna_2029	1026	768.677	424.223	8.88395
lcl|CP014585.1_mrna_2030	3989	3731.68	2495.78	10.7661
lcl|CP014585.1_mrna_2031	2255	1997.68	4940	39.8068
lcl|CP014585.1_mrna_2032	5751	5493.68	4639.99	13.596
lcl|CP014585.1_mrna_2033	2141	1883.68	767.011	6.55468
lcl|CP014585.1_mrna_2034	450	193.531	376	31.2747
lcl|CP014585.1_mrna_2035	1947	1689.68	2817	26.8373
lcl|CP014585.1_mrna_2036	750	492.71	1009	32.9652
lcl|CP014585.1_mrna_2037	1659	1401.68	2383.14	27.3689
lcl|CP014585.1_mrna_2038	2017	1759.68	3242.86	29.6655
lcl|CP014585.1_mrna_2039	1882	1624.68	3342.51	33.1178
lcl|CP014585.1_mrna_2040	354	104.442	65553.5	10103.6
lcl|CP014585.1_mrna_2041	1005	747.677	2011	43.2966
lcl|CP014585.1_mrna_2042	681	423.755	1893	71.9105
lcl|CP014585.1_mrna_2043	1133	875.677	7656	140.739
lcl|CP014585.1_mrna_2044	1824	1566.68	228	2.34267
lcl|CP014585.1_mrna_2045	1854	1596.68	3625	36.5466
lcl|CP014585.1_mrna_2046	1235	977.677	36963	608.594
lcl|CP014585.1_mrna_2047	4207	3949.68	1410	5.74664
lcl|CP014585.1_mrna_2048	4147	3889.68	3634	15.0393
lcl|CP014585.1_mrna_2049	1503	1245.68	30169	389.863
lcl|CP014585.1_mrna_2050	1460	1202.68	891.098	11.927
lcl|CP014585.1_mrna_2051	1823	1565.68	12887.9	132.506
lcl|CP014585.1_mrna_2052	1896	1638.68	18166	178.452
lcl|CP014585.1_mrna_2053	1512	1254.68	1297	16.6404
lcl|CP014585.1_mrna_2054	2847	2589.68	4654	28.9292
lcl|CP014585.1_rrna_2055	117	25.1609	16.4618	10.532
lcl|CP014585.1_mrna_2056	1248	990.677	1966	31.9453
lcl|CP014585.1_mrna_2057	330	85.7942	1164	218.399
lcl|CP014585.1_mrna_2058	1536	1278.68	8574	107.939
lcl|CP014585.1_mrna_2059	1203	945.677	11552	196.639
lcl|CP014585.1_mrna_2060	654	396.769	2426	98.426
lcl|CP014585.1_mrna_2061	2388	2130.68	1762	13.312
lcl|CP014585.1_mrna_2062	1626	1368.68	22443	263.959
lcl|CP014585.1_mrna_2063	546	288.888	2026	112.893
lcl|CP014585.1_mrna_2064	3450	3192.68	5146.79	25.95
lcl|CP014585.1_mrna_2065	3042	2784.68	3825.21	22.1124
lcl|CP014585.1_mrna_2066	1144	886.677	1047	19.008
lcl|CP014585.1_mrna_2067	1788	1530.68	2868	30.1614
lcl|CP014585.1_mrna_2068	684	426.748	305	11.5049
lcl|CP014585.1_mrna_2069	354	104.442	0	0
lcl|CP014585.1_mrna_2070	600	342.805	110371	5182.79
lcl|CP014585.1_mrna_2071	1579	1321.68	268155	3266
lcl|CP014585.1_mrna_2072	966	708.677	1233	28.0073
lcl|CP014585.1_mrna_2073	573	315.83	82584	4209.19
lcl|CP014585.1_mrna_2074	738	480.71	537	17.9824
lcl|CP014585.1_mrna_2075	720	462.722	5136	178.674
lcl|CP014585.1_mrna_2076	354	104.442	671	103.42
lcl|CP014585.1_mrna_2077	1824	1566.68	3712	38.1403
lcl|CP014585.1_mrna_2078	1911	1653.68	1805	17.5704
lcl|CP014585.1_mrna_2079	2579	2321.68	2736.8	18.9757
lcl|CP014585.1_mrna_2080	1059	801.677	5179.2	103.997
lcl|CP014585.1_mrna_2081	1989	1731.68	4784	44.4714
lcl|CP014585.1_mrna_2082	657	399.769	3229	130.022
lcl|CP014585.1_mrna_2083	1188	930.677	806	13.9409
lcl|CP014585.1_mrna_2084	2057	1799.68	2695	24.1057
lcl|CP014585.1_mrna_2085	2884	2626.68	4342	26.6097
lcl|CP014585.1_mrna_2086	588	330.814	2834	137.903
lcl|CP014585.1_mrna_2087	2646	2388.68	2648	17.845
lcl|CP014585.1_mrna_2088	1202	944.677	3433	58.4987
lcl|CP014585.1_mrna_2089	2788	2530.68	10199	64.8749
lcl|CP014585.1_mrna_2090	1017	759.677	941	19.9396
lcl|CP014585.1_mrna_2091	1185	927.677	27594	478.822
lcl|CP014585.1_mrna_2092	1303	1045.68	3012.3	46.3721
lcl|CP014585.1_mrna_2093	2329	2071.68	4532.7	35.2201
lcl|CP014585.1_mrna_2094	2191	1933.68	32962	274.401
lcl|CP014585.1_mrna_2095	1948	1690.68	2111	20.0994
